Index_0,Technical_Name,Pretty_Name
s,glass_sofa*6,Glass Sofa
s,glass_sofa*7,Glass Sofa
s,glass_sofa*8,Glass Sofa
s,glass_sofa*9,Glass Sofa
s,glass_stool*2,Glass Stool
s,glass_stool*4,Glass Stool
s,glass_stool*5,Glass Stool
s,glass_stool*6,Glass Stool
s,glass_stool*7,Glass Stool
s,glass_stool*8,Glass Stool
s,glass_stool*3,Glass Stool
s,glass_stool*9,Glass Stool
s,CF_10_coin_gold,Gold Coin (Worth 10 Credits)
s,CF_1_coin_bronze,Bronze Coin
s,CF_20_moneybag,Sack of Coins
s,CF_50_goldbar,Gold Bar (Worth 50 Credits.)
s,CF_5_coin_silver,Silver Coin (Worth 5 Credits)
s,hc_crpt,Persian Carpet
s,hc_tv,Mega TV Set
s,gothgate,Gothic Portcullis
s,gothiccandelabra,Gothic Candelabra
s,gothrailing,Gothic Railing
s,goth_table,Gothic Table
s,hc_bkshlf,Medieval Bookcase
s,hc_btlr,Electric Butler
s,hc_crtn,Antique Drapery
s,hc_djset,The Grammophon
s,hc_frplc,Heavy Duty Fireplace
s,hc_lmpst,Victorian Street Light
s,hc_machine,Weird Science Machine
s,hc_rllr,HC Roller
s,hc_rntgn,X-Ray Divider
s,hc_trll,Drinks Trolley
s,gothic_chair*1,Gothic Chair Pink
s,gothic_sofa*1,Gothic Sofa Pink
s,gothic_stool*1,Gothic Stool Pink
s,gothic_chair*2,Gothic Chair Saffron
s,gothic_sofa*2,Gothic Sofa Saffron
s,gothic_stool*2,Gothic Stool Saffron
s,gothic_chair*3,Gothic Chair Red
s,gothic_sofa*3,Gothic Sofa Red
s,gothic_stool*3,Gothic Stool Red
s,gothic_chair*4,Black Gothic Chair
s,gothic_sofa*4,Black Gothic Sofa
s,gothic_stool*4,Black Gothic Stool
s,gothic_chair*5,Gothic Chair Green
s,gothic_sofa*5,Gothic Sofa Green
s,gothic_stool*5,Gothic Stool Green
s,gothic_chair*6,Gothic Chair Blue
s,gothic_sofa*6,Gothic Sofa Blue
s,gothic_stool*6,Gothic Stool Blue
s,wcandle,White candle
s,val_cauldron,Valentine's cauldron
s,tree2,Old Christmas tree
s,sound_machine,Sound Machine
s,romantique_pianochair*5,Black Piano Chair
s,romantique_pianochair*2,Green Piano Chair
s,romantique_pianochair*4,Lemon Piano Chair
s,romantique_pianochair*1,Pink Piano Chair
s,romantique_divan*3,Turquoise Divan
s,romantique_divan*5,Black Divan
s,romantique_divan*2,Green Divan
s,romantique_divan*4,Lemon Divan
s,romantique_divan*1,Pink Divan
s,romantique_chair*3,Turquoise Chair
s,romantique_chair*5,Black Chair
s,romantique_chair*2,Green Chair
s,romantique_chair*4,Lemon Chair
s,romantique_chair*1,Pink Chair
s,rcandle,Red candle
s,rare_parasol,Parasol
s,plant_valentinerose*3,Yellow Rose
s,plant_valentinerose*5,Purple Rose
s,plant_valentinerose*2,White Rose
s,plant_valentinerose*4,Pink Rose
s,plant_valentinerose*1,Red Rose
s,plant_mazegate,Maze Shrubbery Gate
s,plant_maze,Maze Shrubbery
s,plant_bulrush,Bulrush
s,petfood4,T-Bones
s,carpet_valentine,Red Carpet
s,gothic_carpet,Cobbled Path
s,gothic_carpet2,Floor Hatch
s,gothic_chair,
s,gothic_sofa,
s,gothic_stool,
s,grand_piano*3,Turquoise Grand Piano
s,grand_piano*5,Black Grand Piano
s,grand_piano*2,Green Grand Piano
s,grand_piano*4,Lemon Grand Piano
s,grand_piano*1,Pink Grand Piano
s,theatre_seat,Red Theatre Seat
s,romantique_tray2,Romantique Treats Tray
s,romantique_tray1,Romantique  Tray
s,romantique_smalltabl*3,Turquoise Tray Table
s,romantique_smalltabl*5,Black Tray Table
s,romantique_smalltabl*2,Green Tray Table
s,romantique_smalltabl*4,Lemon Tray Table
s,romantique_smalltabl*1,Pink Tray Table
s,romantique_mirrortabl,Romantique Mirrortable
s,romantique_divider*3,Turquoise Screen
s,romantique_divider*2,Green Screen
s,romantique_divider*4,Lemon Screen
s,romantique_divider*1,Pink Screen
s,jp_tatami2,Large Tatami Rug
s,jp_tatami,Small Tatami Rug
s,habbowood_chair,Habbowood Chair
s,jp_bamboo,Bamboo Forest
s,jp_irori,Irori Table
s,jp_pillow,Floor Pillow
s,sound_set_1,Habbo Sounds 1
s,sound_set_2,Habbo Sounds 3
s,sound_set_3,Electronic 1
s,sound_set_4,Ambient 1
s,sound_set_5,Ambient 4
s,sound_set_6,Ambient 3
s,sound_set_7,SFX 5
s,sound_set_8,Ambient 2
s,sound_set_9,Electronic 2
s,sound_machine*1,
s,sound_set_23,Nature Nightlife
s,rclr_garden,Water Garden
s,rclr_sofa,Polar Sofa
s,pura_mdl1*1,Aquamarine Left Module
s,pura_mdl1*2,Pink Left Module
s,pura_mdl1*3,Black Left Module
s,pura_mdl1*4,White Left Module
s,pura_mdl1*5,Beige Left Module
s,pura_mdl1*6,Blue Left Module
s,pura_mdl1*7,Green Left Module
s,pura_mdl1*8,Yellow Left Module
s,pura_mdl1*9,Red Left Module
s,sound_set_19,MnM
s,sound_set_25,Party Pack
s,jp_lantern,Japanese Lantern
s,pura_mdl4*1,Aquamarine Corner Module
s,pura_mdl4*2,Pink Corner Module
s,pura_mdl4*3,Black Corner Module
s,pura_mdl4*4,White Corner Module
s,pura_mdl4*5,Beige Corner Module
s,pura_mdl4*6,Blue Corner Module
s,pura_mdl4*7,Green Corner Module
s,pura_mdl4*8,Yellow Corner Module
s,pura_mdl4*9,Red Corner Module
s,sound_set_10,Hip Hop Beats 1
s,sound_set_14,Hip hop Beats 2
s,pura_mdl2*1,Aquamarine Right Module
s,pura_mdl2*2,Pink Right Module
s,pura_mdl2*3,Black Right Module
s,pura_mdl2*4,White Right Module
s,pura_mdl2*5,Beige Right Module
s,pura_mdl2*6,Blue Right Module
s,pura_mdl2*7,Green Right Module
s,pura_mdl2*8,Yellow Right Module
s,sound_set_24,Compu FX
s,sound_set_12,Habbo Sounds 2
s,sound_set_21,Snotty Day
s,sound_set_15,RnB Grooves 6
s,sound_set_28,Moshy Metal
s,sound_set_18,Little Tanga Beach
s,bed_budget_one*1,Aquamarine Bed
s,bed_budget_one*2,Pink Single Bed
s,bed_budget_one*3,Black Single Bed
s,bed_budget_one*4,Single Bed
s,bed_budget_one*5,Beige Single Bed
s,bed_budget_one*6,Blue Single Bed
s,bed_budget_one*7,Green Single Bed
s,bed_budget_one*8,Yellow Single Bed
s,bed_budget_one*9,Red Single Bed
s,rare_icecream_campaign,Rare icecream white
s,sound_set_26,Bhangra Mangra
s,pura_mdl5*1,Aquamarine Square Module
s,pura_mdl5*2,Pink Square Module
s,pura_mdl5*3,Black Square Module
s,pura_mdl5*4,White Square Module
s,pura_mdl5*5,Beige Square Module
s,pura_mdl5*6,Blue Square Module
s,pura_mdl5*7,Green Square Module
s,pura_mdl5*8,Yellow Square Module
s,pura_mdl5*9,Red Square Module
s,rope_divider,Rope Divider
s,spotlight,Habbowood Spotlight
s,romantique_clock,Romantique Clock
s,sound_set_22,A Day In Park
s,jp_drawer,Ornate Drawer
s,sound_set_13,Dance 5
s,sound_set_20,Monkey Paradise
s,chair_basic*1,Aquamarine Egg Chair
s,chair_basic*2,Pink Egg Chair
s,chair_basic*3,Black Egg Chair
s,chair_basic*4,White Egg Chair
s,chair_basic*5,Beige Egg Chair
s,chair_basic*6,Blue Egg Chair
s,chair_basic*7,Green Egg Chair
s,chair_basic*8,Yellow Egg Chair
s,chair_basic*9,Red Egg Chair
s,pura_mdl3*1,Straight Module
s,pura_mdl3*2,Pink Straight Module
s,pura_mdl3*3,Black Straight Module
s,pura_mdl3*4,White Straight Module
s,pura_mdl3*5,Beige Straight Module
s,pura_mdl3*6,Blue Straight Module
s,pura_mdl3*7,Green Straight Module
s,pura_mdl3*8,Yellow Straight Module
s,pura_mdl3*9,Red Straight Module
s,sound_machine*2,Turquoise Traxmachine
s,sound_machine*3,
s,sound_machine*4,
s,sound_machine*5,Sound Machine Brown
s,sound_machine*6,Sound Machine Purple
s,sound_machine*7,Red Traxmachine
s,sound_set_27,Rasta.Claus's Pack
s,sound_set_17,
s,rom_lamp,Romantique Lamp
s,bed_budget*1,Aquamarine Double Bed
s,bed_budget*2,Pink Double Bed
s,bed_budget*3,Black Double Bed
s,bed_budget*4,White Double Bed
s,bed_budget*5,Beige Double Bed
s,bed_budget*6,Blue Double Bed
s,bed_budget*7,Green Double Bed
s,bed_budget*8,Yellow Double Bed
s,bed_budget*9,Red Double Bed
s,sound_set_16,Hip hop Beats 3
s,rclr_chair,Palm Chair
s,sound_set_11,Dance 4
s,sound_set_33,Rock 3
s,sound_set_37,Sound set 37
s,tile_marble,Marble tile
s,exe_rug,Executive Carpet
s,tile_stella,Stella tile
s,sound_set_32,Instrumental 2
s,sound_set_34,Rock 5
s,summer_chair*1,Aquamarine Deck Chair
s,summer_chair*2,Pink Deck Chair
s,summer_chair*3,Black Deck Chair
s,summer_chair*4,White Deck Chair
s,summer_chair*5,Beige Deck Chair
s,summer_chair*6,Blue Deck Chair
s,summer_chair*7,Green Deck Chair
s,summer_chair*8,Yellow Deck Chair
s,summer_chair*9,Red Deck Chair
s,sound_set_29,Dance 2
s,exe_s_table,Glass Table
s,tile_brown,Brown tile
s,sound_set_36,Bossa Nueva
s,rare_mnstr,Rare Monster Plant
s,sound_set_30,Instrumental 1
s,prizetrophy7*3,Bronze Habbo trophy
s,summer_grill*1,Blue BBQ
s,summer_grill*2,Red BBQ
s,summer_grill*3,Green BBQ
s,summer_grill*4,Yellow BBQ
s,summer_pool*2,Red Paddling Pool
s,summer_pool*3,Green Paddling Pool
s,summer_pool*4,Yellow Paddling Pool
s,sound_set_35,Dance 6
s,sound_set_31,Dance 3
s,one_way_door*1,Aquamarine One Way Gate
s,one_way_door*2,Black One Way Gate
s,one_way_door*3,White One Way Gate
s,one_way_door*4,Beige One Way Gate
s,one_way_door*5,Pink One Way Gate
s,one_way_door*6,Blue One Way Gate
s,one_way_door*7,Green One Way Gate
s,one_way_door*8,Yellow One Way Gate
s,one_way_door*9,Red One Way Gate
s,sound_machine_pro,Sound Machine Pro
s,song_disk,Tapes from Goa
s,jukebox*1,Jukebox
s,carpet_soft_tut,welcome_carpet
s,sound_set_44,Sound set 44
s,habboween_crypt,Habboween Crypt
s,sound_set_41,Rock 8
s,grunge_sign,Grunge Sign
s,sound_set_43,SFX 1
s,sound_set_40,Rock 4
s,sound_set_38,Rock 6
s,grunge_chair,Grunge Chair
s,grunge_mattress,Grunge Mattress
s,grunge_shelf,Grunge Shelf
s,hal_grave,Grave
s,grunge_radiator,Grunge Radiator
s,sound_set_39,Rock 7
s,grunge_table,Grunge Table
s,sound_set_42,Sound set 42
s,hal_cauldron,Green Cauldron
s,habboween_grass,Unholy Ground
s,sound_set_47,Club 2
s,sound_set_45,Berlin Connection
s,sound_set_48,Club 3
s,sound_set_46,Club 1
s,sound_set_51,Club 6
s,sound_set_50,Club 5
s,sound_set_52,Club 7
s,sound_set_49,Club 4
s,plant_maze_snow,Snowy Maze Shrubbery
s,xmas_cstl_gate,Snow Castle Gate
s,christmas_reindeer,Reindeer
s,tree6,Flashy Christmas tree
s,exe_sofa,Three Seat Sofa
s,plant_mazegate_snow,Snowy Maze Gate
s,xmas_icelamp,Ice Block Lantern
s,safe_silo_pb,postbank Safe
s,exe_bardesk,Bar
s,exe_table,Office Desk
s,exe_drinks,Drinks Tray
s,xmas_cstl_wall,Snow Castle Wall
s,exe_chair,Sofa Chair
s,christmas_sleigh,Santa's Sleigh
s,sound_set_54,Rudolph's Loops
s,exe_chair2,Boss Chair
s,xmas_cstl_twr,Snow Castle Tower
s,sound_set_53,Oh Holy Habbo
s,tree7,Snowy Christmas Tree
s,christmas_poop,Reindeer Droppings
s,exe_corner,Bar Corner
s,sound_set_58,RnB Grooves 4
s,noob_stool*1,My first Habbo stool
s,noob_stool*2,My first Habbo stool
s,noob_stool*3,My first Habbo stool
s,noob_stool*4,My first Habbo stool
s,noob_stool*5,My first Habbo stool
s,noob_stool*6,My first Habbo stool
s,noob_lamp*1,My first Habbo lamp
s,noob_lamp*2,My first Habbo lamp
s,noob_lamp*3,My first Habbo lamp
s,noob_lamp*4,My first Habbo lamp
s,noob_lamp*5,My first Habbo lamp
s,noob_lamp*6,My first Habbo lamp
s,sound_set_56,RnB Grooves 2
s,sound_set_59,RnB Grooves 5
s,sound_set_55,RnB Grooves 1
s,exe_globe,Executive Globe
s,sound_set_57,RnB Grooves 3
s,exe_plant,Office Plant
s,noob_chair*1,My first Habbo chair
s,noob_chair*2,My first Habbo chair
s,noob_chair*3,My first Habbo chair
s,noob_chair*4,My first Habbo chair
s,noob_chair*5,My first Habbo chair
s,noob_chair*6,My first Habbo chair
s,noob_rug*1,My first Habbo rug
s,noob_rug*2,My first Habbo rug
s,noob_rug*3,My first Habbo rug
s,noob_rug*4,My first Habbo rug
s,noob_rug*5,My first Habbo rug
s,noob_rug*6,My first Habbo rug
s,noob_table*1,My first Habbo table
s,noob_table*2,My first Habbo table
s,noob_table*3,My first Habbo table
s,noob_table*4,My first Habbo table
s,noob_table*6,My first Habbo table
s,teleport_door,Door Teleports
s,fortune,Magic Crystal Ball
s,sound_set_60,Latin 1
s,val_randomizer,Love Randomizer
s,val_choco,Chocolate
s,sound_set_61,Latin 2
s,val_teddy*1,Grey Teddy Bear
s,val_teddy*2,Pink Teddy Bear
s,val_teddy*3,Green Teddy Bear
s,val_teddy*4,Brown Teddy Bear
s,val_teddy*5,Yellow Teddy Bear
s,val_teddy*6,Blue Teddy Bear
s,sand_cstl_twr,Sand Castle Tower
s,grunge_barrel,Grunge Barrel
s,grunge_bench,Grunge Bench
s,grunge_candle,Grunge Candle
s,sw_chest,Spiderwick Chest
s,sand_cstl_wall,Sand Castle Wall
s,sw_raven,Spiderwick Raven
s,sand_cstl_gate,Sand Castle Gate
s,sw_table,Spiderwick Desk
s,arabian_tetbl,Hexagonal Tea Table
s,jp_tray1,Sushi Maguro
s,arabian_teamk,Tea Maker
s,jp_tray5,Sushi Tamago
s,prizetrophy9*1,Champion trophy
s,arabian_rug,Berber Kilim Rug
s,jp_tray6,Sushi Kohada
s,arabian_chair,Green Blossom Chair
s,arabian_pllw,Green Blossom Pillow
s,arabian_tray3,Sweets Tray
s,jp_tray2,Sushi Ika
s,jp_tray4,Sushi Uni
s,jp_tray3,Sushi Ikura
s,md_rug,Bubble Juice Floor
s,arabian_tray4,Fruits Tray
s,prizetrophy8*1,Duo Bubbles trophy
s,arabian_divdr,Carved Cedar Divider
s,arabian_bigtb,Amanjena Table
s,arabian_snake,Ornamental Urn
s,rclr_lamp,Moon Lamp
s,arabian_tray1,Mint Tea Tray
s,arabian_tray2,Candle Tray
s,nouvelle_trax,nouvelle_trax
s,calippo,Calippo icecream machine
s,sound_set_64,Trax Alhambra 3
s,jukebox_ptv*1,Jukebox Pacha TV
s,sound_set_63,Trax Alhambra 2
s,sound_set_62,Trax Alhambra 1
s,traxgold,traxgold
s,traxbronze,traxbronze
s,traxsilver,traxsilver
s,bench_puffet,bench_puffet
s,footylamp_campaign,footylamp_campaign
s,jp_katana2,Blue Katana
s,jp_katana3,Green Katana
s,jp_table,Sushi Table
s,jp_rare,Shishi Odoishi
s,jp_katana1,Red Katana
s,sound_set_66,Tiki Trax Pack 2
s,tiki_tray3,Tiki Tray with Fish
s,tampax_rug,tampax_rug
s,tiki_tray1,Tiki Tray with Fruit
s,tiki_toucan,Tiki Toucan
s,tiki_waterfall,Tiki Waterfall
s,noob_lamp_tradeable*1,starter lamp
s,noob_lamp_tradeable*2,starter lamp
s,noob_lamp_tradeable*3,starter lamp
s,noob_lamp_tradeable*4,starter lamp
s,noob_lamp_tradeable*5,starter lamp
s,noob_lamp_tradeable*6,starter lamp
s,CFC_500_goldbar,Gold Bar (500)
s,tiki_tray4,Tiki Tray with Pig's Head
s,sound_set_65,Tiki Trax Pack 1
s,sound_set_70,Madball Trax 3
s,tiki_tray2,Tiki Tray with Pineapple
s,tiki_parasol,Tiki Parasol
s,CFC_200_moneybag,Sack of Coins (200)
s,sound_set_67,Tiki Trax Pack 3
s,CFC_50_coin_silver,Silver Coin (50)
s,tiki_torch,Tiki Torch
s,jp_teamaker,Teamaker
s,noob_chair_tradeable*1,starter chair
s,noob_chair_tradeable*2,starter chair
s,noob_chair_tradeable*3,starter chair
s,noob_chair_tradeable*4,starter chair
s,noob_chair_tradeable*5,starter chair
s,noob_chair_tradeable*6,starter chair
s,tiki_junglerug,Tiki Jungle Rug
s,tiki_statue,Tiki Statue
s,noob_plant,Lucky Bamboo
s,tiki_bench,Tiki Bar Stool
s,tiki_bflies,Tiki Butterflies
s,noob_rug_tradeable*1,starter rug
s,noob_rug_tradeable*2,starter rug
s,noob_rug_tradeable*3,starter rug
s,noob_rug_tradeable*4,starter rug
s,noob_rug_tradeable*5,starter rug
s,tiki_tray0,Tiki Tray Empty
s,sound_set_68,Madball Trax 1
s,tiki_corner,Tiki Bar Corner
s,tiki_bardesk,Tiki Bar Desk
s,CFC_100_coin_gold,Gold Coin (100)
s,CFC_10_coin_bronze,Bronze Coin (10)
s,tiki_sand,Tiki Sand Rug
s,sound_set_69,Madball Trax 2
s,diner_tray_4,Plate With Pancakes
s,svnr_de,Garden Gnome
s,diner_tray_2,Plate With Steak
s,diner_rug,Diner Rug
s,diner_sofa_2*1,Aquamarine Sofa 2
s,diner_sofa_2*2,Pink Sofa 2
s,diner_sofa_2*3,Black Sofa 2
s,diner_sofa_2*4,White Sofa 2
s,diner_sofa_2*5,Beige Sofa 2
s,diner_sofa_2*6,Blue Sofa 2
s,diner_sofa_2*7,Green Sofa 2
s,diner_sofa_2*8,Yellow Sofa 2
s,diner_sofa_2*9,Red Sofa 2
s,svnr_it,Gondola
s,diner_shaker,Diner Shaker
s,diner_tray_5,Plate With Bacon
s,diner_cashreg*1,Aquamarine Register
s,diner_cashreg*2,Pink Register
s,diner_cashreg*3,Black Register
s,diner_cashreg*4,White Register
s,diner_cashreg*5,Beige Register
s,diner_cashreg*6,Blue Register
s,diner_cashreg*7,Green Register
s,diner_cashreg*8,Yellow Register
s,diner_cashreg*9,Red Register
s,svnr_nl,Clog
s,diner_tray_6,Plate With Milkshakes
s,diner_gumvendor*1,Aquamarine Gum Machine
s,diner_gumvendor*2,Pink Gum Machine
s,diner_gumvendor*3,Black Gum Machine
s,diner_gumvendor*4,White Gum Machine
s,diner_gumvendor*5,Beige Gumball Machine
s,diner_gumvendor*6,Blue Gum Machine
s,diner_gumvendor*7,Green Gum Machine
s,diner_gumvendor*8,Yellow Gum Machine
s,diner_gumvendor*9,Red Gum Machine
s,svnr_aus,Koala
s,diner_tray_0,Empty Plate
s,svnr_uk,Big Ben
s,diner_tray_1,Plate With Hamburger
s,diner_tray_7,Ketchup and Mustard
s,diner_tray_3,Plate With Spaghetti
s,diner_bardesk_gate*1,Aquamarine Gate
s,diner_bardesk_gate*2,Pink Gate
s,diner_bardesk_gate*3,Black Gate
s,diner_bardesk_gate*4,White Gate
s,diner_bardesk_gate*5,Beige Gate
s,diner_bardesk_gate*6,Blue Gate
s,diner_bardesk_gate*7,Green Gate
s,diner_bardesk_gate*8,Yellow Gate
s,diner_bardesk_gate*9,Red Gate
s,diner_bardesk*1,Aquamarine Bar
s,diner_bardesk*2,Pink Bar
s,diner_bardesk*3,Black Bar
s,diner_bardesk*4,White Bar
s,diner_bardesk*5,Beige Bar
s,diner_bardesk*6,Blue Bar
s,diner_bardesk*7,Green Bar
s,diner_bardesk*8,Yellow Bar
s,diner_bardesk*9,Red Bar
s,ads_dave_cns,ads_dave_cns
s,diner_chair*1,Aquamarine Stool
s,diner_chair*2,Pink Stool
s,diner_chair*3,Black Stool
s,diner_chair*4,White Stool
s,diner_chair*5,Beige Stool
s,diner_chair*6,Blue Stool
s,diner_chair*7,Green Stool
s,diner_chair*8,Yellow Stool
s,diner_chair*9,Red Stool
s,diner_bardesk_corner*1,Aquamarine Corner
s,diner_bardesk_corner*2,Pink Corner
s,diner_bardesk_corner*3,Black Corner
s,diner_bardesk_corner*4,White Corner
s,diner_bardesk_corner*5,Beige Corner
s,diner_bardesk_corner*6,Blue Corner
s,diner_bardesk_corner*7,Green Corner
s,diner_bardesk_corner*8,Yellow Corner
s,diner_bardesk_corner*9,Red Corner
s,diner_table_2*1,Aquamarine Table
s,diner_table_2*2,Pink Table
s,diner_table_2*3,Black Table
s,diner_table_2*4,White Table
s,diner_table_2*5,Beige Table
s,diner_table_2*6,Blue Table
s,diner_table_2*7,Green Table
s,diner_table_2*8,Yellow Table
s,diner_table_2*9,Red Table
s,diner_sofa_1*1,Aquamarine Sofa 1
s,diner_sofa_1*2,Pink Sofa 1
s,diner_sofa_1*3,Black Sofa 1
s,diner_sofa_1*5,Beige Sofa 1
s,diner_sofa_1*6,Blue Sofa 1
s,diner_sofa_1*7,Green Sofa 1
s,diner_sofa_1*8,Yellow Sofa 1
s,diner_sofa_1*9,Red Sofa 1
s,diner_table_1*1,Aquamarine Booth Table
s,diner_table_1*2,Pink Booth Table
s,diner_table_1*3,Black Booth Table
s,diner_table_1*4,White Booth Table
s,diner_table_1*5,Beige Booth Table
s,diner_table_1*6,Blue Booth Table
s,diner_table_1*7,Green Booth Table
s,diner_table_1*8,Yellow Booth Table
s,diner_table_1*9,Red Booth Table
s,greek_seat,Greek Seat
s,easy_bowl2,easy_bowl2
s,greek_gate,Greek Gate
s,greek_pillars,Greek Pillar
s,greek_corner,Greek Corner
s,easy_carpet,easy_carpet name
s,greektrophy*1,Greek trophy
s,greektrophy*2,Greek trophy
s,greektrophy*3,Greek trophy
s,greek_block,Greek Pillow
s,netari_carpet,netari_carpet
s,hcc_shelf,HC Shelf
s,det_divider,Crime Divider
s,hcc_chair,HC Chair
s,hcc_stool,HC Stool
s,hcc_sofa,HC Sofa
s,det_body,Chalk Outline
s,hcc_table,HC Table
s,hcc_minibar,HC Minibar
s,hcc_sofachair,HC Sofa Chair
s,hcc_crnr,HC Corner
s,hcc_dvdr,HC Divider
s,sob_carpet,Bobba Carpet
s,igor_seat,Hump Massaging Chair
s,ads_711*1,Lime Slurpee Machine
s,ads_711*2,Cherry Slurpee Machine
s,ads_711*3,Blueberry Slurpee Machine
s,ads_711*4,Grape Slurpee Machine
s,ads_igorswitch,The Switch
s,ads_igorraygun,Ray Gun
s,ads_igorbrain,The Brain
s,hween08_bed2,Gooey Hospital Bed
s,hween08_defibs,Bloody Defibrilator
s,hween08_defibs2,Gooey Defibrilator
s,hween08_sink2,Gooey Sink
s,hween08_trll,Hospital Trolley
s,hween08_curtain,Bloody Hospital Curtain
s,hween08_bbag,Bodybag
s,hween08_sink,Bloody Sink
s,hween08_bed,Bloody Hospital Bed
s,hween08_manhole,Manhole
s,hween08_bath2,Gooey Bathtub
s,hween08_bath,Bloody Bathtub
s,hween08_curtain2,Gooey Hospital Curtain
s,party_block2,Large Stage
s,party_tube_bubble,Bubble Lamp
s,party_seat,Party Chair
s,party_mic,Microphone
s,party_djtable,DJ Table
s,party_tray,Party Tray
s,party_table,Neon Table
s,party_barcorn,Party Corner
s,party_floor,Dance Floor
s,party_block,Small Stage
s,party_chair,Neon Chair
s,party_beamer,Beamer
s,party_bardesk,Party Bar
s,party_discol,Party Spotlight
s,party_ball,Disco Ball
s,party_ravel,Laser
s,party_tube_lava,Lava Lamp
s,xmas08_icetree,Icy Xmas Tree
s,xmas08_lantern,Icy Lantern
s,penguin_robot,Robot Penguin
s,xmas08_dvdr2,Icy Divider Corner
s,penguin_elf,Christmas Penguin
s,xmas08_trph1,Penguin Gift
s,penguin_skater,Skater Penguin
s,campfire,Campfire
s,penguin_bunny,Bunny Penguin
s,penguin_ninja,Ninja Penguin
s,penguin_basic,Emperor Penguin
s,xmas08_telep,Icy Teleport
s,penguin_boxer,Boxer Penguin
s,xmas08_hole,Fish Hole
s,penguin_ski,Ski Penguin
s,xmas_snow,Snow Storm
s,penguin_infected,Infected Penguin
s,penguin_swim,Summer Penguin
s,xmas08_geysir,Geyser
s,xmas08_hottub,Hot Tub
s,penguin_cowboy,Cowboy Penguin
s,penguin_icehockey,Hockey Penguin
s,penguin_clown,Clown Penguin
s,penguin_wrestler,Luchador Penguin
s,xmas08_dvdr1,Icy Divider
s,penguin_glow,Fluorescent Penguin
s,penguin_sumo,Sumo Penguin
s,penguin_musketeer,Musketeer Penguin
s,penguin_ballet,Ballerina Penguin
s,penguin_magician,Magic Penguin
s,penguin_super,Superhero Penguin
